station,date,year,month,day,precip_mm_day,coverage,quality_flag,variable,mean,min,max
BLBT,2024-08-11,2024,8,11,0,1,OK (>=90%),windDir,193.3,58.3,306.2
BLBT,2024-08-11,2024,8,11,0,1,OK (>=90%),dewPt_Avg,11.4,9.5,14
BLBT,2024-08-11,2024,8,11,0,1,OK (>=90%),vPress,1.3,1.2,1.6
BLBT,2024-08-11,2024,8,11,0,1,OK (>=90%),vPressSat,3.9,2.2,5.6
BLBT,2024-08-11,2024,8,11,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-11,2024,8,11,0,1,OK (>=90%),airTemp_Min,26.8,18.3,34.3
BLBT,2024-08-11,2024,8,11,0,1,OK (>=90%),airTemp_Max,28.5,19.5,35.3
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),day,12,12,12
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),airTemp_Avg,27.1,20.6,34.4
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),rh,39.3,22.2,58
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),parDen_Avg,548,0,2052
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),swRadIn_Avg,265.6,-4.2,1009.2
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),windSpd_Avg,2.5,0.3,8.2
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),windSpd_Min,1.5,0.2,5.9
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),windSpd_Max,3.5,0.5,10.3
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),windDir,168.8,48.1,292.1
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),dewPt_Avg,11.4,9.2,12.6
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),vPress,1.3,1.2,1.5
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),vPressSat,3.7,2.4,5.4
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),airTemp_Min,26.3,19.5,33.9
BLBT,2024-08-12,2024,8,12,0,1,OK (>=90%),airTemp_Max,27.8,21,34.8
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),day,13,13,13
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),airTemp_Avg,25.8,17.4,32.6
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),rh,44.8,24.7,70.4
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),parDen_Avg,582.7,0,2056.9
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),swRadIn_Avg,282.8,-3.1,1005.8
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),windSpd_Avg,2.5,0.5,7
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),windSpd_Min,1.6,0.3,5
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),windSpd_Max,3.4,0.8,8.8
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),windDir,177.1,63.3,277.5
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),dewPt_Avg,12.2,9.5,13.6
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),vPress,1.4,1.2,1.6
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),vPressSat,3.4,2,4.9
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),airTemp_Min,25.1,17.1,32.1
BLBT,2024-08-13,2024,8,13,0,1,OK (>=90%),airTemp_Max,26.6,17.6,33.3
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),day,14,14,14
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),airTemp_Avg,26.1,18.5,33.4
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),rh,43,22.9,70.8
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),parDen_Avg,666.9,0,2045.4
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),swRadIn_Avg,327.8,-5.4,1004
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),windSpd_Avg,2.6,0.4,4.8
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),windSpd_Min,1.5,0.2,3.6
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),windSpd_Max,3.8,0.6,6.1
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),windDir,191.9,14.6,320.9
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),dewPt_Avg,11.4,6.9,14.7
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),vPress,1.4,1,1.7
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),vPressSat,3.5,2.1,5.2
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),airTemp_Min,25.3,17.7,32.8
BLBT,2024-08-14,2024,8,14,0,1,OK (>=90%),airTemp_Max,26.8,18.8,34.1
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),day,15,15,15
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),airTemp_Avg,27.4,16.5,35.1
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),rh,29.9,17,54.1
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),parDen_Avg,675.5,0,2044.5
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),swRadIn_Avg,336.7,-5.5,1015.4
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),windSpd_Avg,2,0.8,3.4
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),windSpd_Min,1.1,0.5,1.7
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),windSpd_Max,2.9,1.1,5.2
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),windDir,175.7,65.1,282.1
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),dewPt_Avg,7,4.4,8.7
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),vPress,1,0.8,1.1
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),vPressSat,3.9,1.9,5.7
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),airTemp_Min,26.4,16.2,34.8
BLBT,2024-08-15,2024,8,15,0,1,OK (>=90%),airTemp_Max,28.4,16.9,35.5
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),day,16,16,16
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),airTemp_Avg,30.3,22.7,37.2
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),rh,31,16.4,51.8
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),parDen_Avg,667.4,0,2044.5
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),swRadIn_Avg,329.9,-4.4,1006.7
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),windSpd_Avg,3.4,1.4,7.4
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),windSpd_Min,2.1,0.5,4.7
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),windSpd_Max,4.8,1.9,10.1
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),windDir,193.5,95,260.3
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),dewPt_Avg,10.4,7.4,12.9
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),vPress,1.3,1,1.5
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),vPressSat,4.4,2.7,6.3
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),airTemp_Min,29.5,21.8,36.8
BLBT,2024-08-16,2024,8,16,0,1,OK (>=90%),airTemp_Max,31.1,23.5,37.7
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),day,17,17,17
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),airTemp_Avg,26.7,18.1,36.8
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),rh,42.1,18.2,59.8
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),parDen_Avg,608.6,0,2034.2
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),swRadIn_Avg,299,-4,999.8
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),windSpd_Avg,2.2,0.6,7.3
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),windSpd_Min,1.3,0.3,5.8
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),windSpd_Max,3.3,1.1,9.1
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),windDir,155,20.7,307
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),dewPt_Avg,11.7,8.7,15.5
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),vPress,1.4,1.1,1.8
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),vPressSat,3.7,2.1,6.2
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),airTemp_Min,25.7,17.9,36.5
BLBT,2024-08-17,2024,8,17,2.9,1,OK (>=90%),airTemp_Max,27.9,18.8,37
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),day,18,18,18
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),airTemp_Avg,27.4,16.1,36.1
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),rh,36.2,12.6,74
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),parDen_Avg,669.9,0,2041.3
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),swRadIn_Avg,335,-5.4,1013.5
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),windSpd_Avg,2.8,0.8,6.4
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),windSpd_Min,1.7,0.4,4.8
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),windSpd_Max,4,1.1,8.2
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),windDir,176.1,74,311.4
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),dewPt_Avg,8.4,2.8,12.9
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),vPress,1.1,0.8,1.5
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),vPressSat,3.9,1.8,6
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),airTemp_Min,26.5,15.4,35.6
BLBT,2024-08-18,2024,8,18,0,1,OK (>=90%),airTemp_Max,28.4,17,36.6
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),day,19,19,19
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),airTemp_Avg,28.9,18.4,36.5
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),rh,28.5,15.8,50.1
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),parDen_Avg,668.8,0,2054.8
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),swRadIn_Avg,332.8,-5.3,1015.4
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),windSpd_Avg,2.6,0.7,6.9
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),windSpd_Min,1.6,0.3,4.9
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),windSpd_Max,3.8,1.1,9.1
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),windDir,208.5,132.4,325.4
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),dewPt_Avg,7.7,5.4,9.9
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),vPress,1.1,0.9,1.2
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),vPressSat,4.2,2.1,6.1
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),airTemp_Min,27.8,17.8,36.1
BLBT,2024-08-19,2024,8,19,0,1,OK (>=90%),airTemp_Max,29.8,18.9,37.1
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),day,20,20,20
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),airTemp_Avg,30.6,22,36.9
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),rh,24.3,16.1,38.9
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),parDen_Avg,660,0,2021.1
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),swRadIn_Avg,328.3,-4.8,1000.1
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),windSpd_Avg,3.4,0.7,5
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),windSpd_Min,2.2,0.2,3.8
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),windSpd_Max,4.8,1.1,6.9
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),windDir,176.7,71.6,225.9
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),dewPt_Avg,7.4,3.6,9.3
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),vPress,1,0.8,1.2
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),vPressSat,4.5,2.6,6.3
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),airTemp_Min,29.8,20.8,36.7
BLBT,2024-08-20,2024,8,20,0,1,OK (>=90%),airTemp_Max,31.3,23.2,37.5
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),day,21,21,21
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),airTemp_Avg,29.7,20,36.8
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),rh,24.1,14.1,38.3
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),parDen_Avg,656.6,0,2058.7
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),swRadIn_Avg,327.1,-5.2,1024.6
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),windSpd_Avg,2.8,0.8,6
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),windSpd_Min,1.8,0.3,4.6
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),windSpd_Max,4.1,1.4,7.7
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),windDir,207.8,158.5,300.4
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),dewPt_Avg,6.3,1.7,10.1
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),vPress,1,0.7,1.2
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),vPressSat,4.3,2.3,6.2
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),airTemp_Min,28.8,19.2,36.3
BLBT,2024-08-21,2024,8,21,0,1,OK (>=90%),airTemp_Max,30.6,20.9,37.4
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),day,22,22,22
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),airTemp_Avg,26.3,18.4,34.3
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),rh,41.5,22.1,72.5
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),parDen_Avg,543.9,0,1975
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),swRadIn_Avg,263.9,-5.9,964.2
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),windSpd_Avg,2.4,0.6,5.9
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),windSpd_Min,1.4,0.2,4.2
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),windSpd_Max,3.6,0.9,7.4
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),windDir,181.3,37.9,321.4
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),dewPt_Avg,11.3,9.2,15.6
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),vPress,1.3,1.2,1.8
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),vPressSat,3.5,2.1,5.4
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),airTemp_Min,25.4,17.8,33.7
BLBT,2024-08-22,2024,8,22,1.6,1,OK (>=90%),airTemp_Max,27.3,19.1,35.6
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),day,23,23,23
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),airTemp_Avg,24.7,16.9,34.1
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),rh,60.8,20.9,97.1
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),parDen_Avg,615.6,0,2003.1
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),swRadIn_Avg,297.9,-11.1,976.3
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),windSpd_Avg,2.3,0.5,6.8
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),windSpd_Min,1.4,0.1,4.5
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),windSpd_Max,3.5,1,9.4
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),windDir,176.4,47.8,262.8
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),dewPt_Avg,14.6,7.9,17.6
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),vPress,1.7,1.1,2
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),vPressSat,3.3,1.9,5.3
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),airTemp_Min,23.9,16.5,33.8
BLBT,2024-08-23,2024,8,23,0.6,1,OK (>=90%),airTemp_Max,25.6,17.7,34.2
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),day,24,24,24
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),airTemp_Avg,23.3,15.5,33.9
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),rh,58.6,20.3,93.9
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),parDen_Avg,588.7,0,1993.1
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),swRadIn_Avg,287.3,-9.2,986
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),windSpd_Avg,2.5,0.6,7.4
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),windSpd_Min,1.5,0.2,5.3
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),windSpd_Max,3.6,0.9,9.5
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),windDir,177,35.6,299.3
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),dewPt_Avg,13.4,8.1,15.1
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),vPress,1.5,1.1,1.7
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),vPressSat,3,1.8,5.3
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),airTemp_Min,22.4,15.1,33.3
BLBT,2024-08-24,2024,8,24,0,1,OK (>=90%),airTemp_Max,24.3,15.9,35
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),day,25,25,25
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),airTemp_Avg,23,15.4,32.1
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),rh,57,27.4,82
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),parDen_Avg,523.4,0,1917.6
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),swRadIn_Avg,253.8,-8.8,953.6
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),windSpd_Avg,2.2,0.5,5.7
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),windSpd_Min,1.3,0.2,4.1
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),windSpd_Max,3.3,0.8,7.6
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),windDir,165.7,50,274.2
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),dewPt_Avg,13.1,11.1,16.4
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),vPress,1.5,1.3,1.9
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),vPressSat,2.9,1.7,4.8
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),airTemp_Min,22.3,14.8,31.9
BLBT,2024-08-25,2024,8,25,0.3,1,OK (>=90%),airTemp_Max,24,15.6,32.5
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),day,26,26,26
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),airTemp_Avg,22.5,18.2,30
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),rh,63.8,35.9,86.2
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),parDen_Avg,476,0,2006.3
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),swRadIn_Avg,229.8,-11.3,985.3
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),windSpd_Avg,3.2,1,6.5
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),windSpd_Min,2.1,0.4,4.3
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),windSpd_Max,4.5,1.5,9
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),windDir,159,56.5,319.1
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),dewPt_Avg,14.8,13.1,16
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),vPress,1.7,1.5,1.8
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),vPressSat,2.8,2.1,4.2
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),airTemp_Min,21.6,17.9,29.5
BLBT,2024-08-26,2024,8,26,0,1,OK (>=90%),airTemp_Max,23.3,18.5,30.8
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),day,27,27,27
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),airTemp_Avg,22.5,15.9,29.3
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),rh,59.9,35.8,90
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),parDen_Avg,495.6,0,1957.2
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),swRadIn_Avg,238,-8.9,955.4
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),windSpd_Avg,2.3,0.5,6.2
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),windSpd_Min,1.3,0.2,4.4
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),windSpd_Max,3.3,1,7.9
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),windDir,135.4,43,250.4
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),dewPt_Avg,13.6,12.2,14.8
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),vPress,1.6,1.4,1.7
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),vPressSat,2.8,1.8,4.1
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),airTemp_Min,21.8,15.3,28.8
BLBT,2024-08-27,2024,8,27,0,1,OK (>=90%),airTemp_Max,23.2,17.1,29.7
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),day,28,28,28
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),airTemp_Avg,20.1,16.6,25.2
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),rh,74.1,53.5,100
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),parDen_Avg,313.1,0,1785.8
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),swRadIn_Avg,144.3,-10,871.8
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),windSpd_Avg,1.7,0.5,5.3
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),windSpd_Min,1,0.2,3.5
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),windSpd_Max,2.5,0.8,7.4
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),windDir,183.2,54,310.3
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),dewPt_Avg,15,11.6,17.9
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),vPress,1.7,1.4,2
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),vPressSat,2.4,1.9,3.2
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),airTemp_Min,19.5,16.2,24.7
BLBT,2024-08-28,2024,8,28,1.3,1,OK (>=90%),airTemp_Max,20.7,16.9,26.1
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),day,29,29,29
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),airTemp_Avg,23.1,15.6,31.3
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),rh,59.2,21.4,100
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),parDen_Avg,627.4,0,1984
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),swRadIn_Avg,306.8,-9.2,972.5
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),windSpd_Avg,2.7,0.5,6.7
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),windSpd_Min,1.6,0.1,4.8
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),windSpd_Max,3.9,0.8,8.6
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),windDir,182,34.4,327.1
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),dewPt_Avg,12.6,6.5,17.3
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),vPress,1.5,1,2
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),vPressSat,3,1.8,4.6
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),airTemp_Min,22.5,15.3,30.9
BLBT,2024-08-29,2024,8,29,0.1,1,OK (>=90%),airTemp_Max,23.8,16.1,31.6
BLBT,2024-08-30,2024,8,30,0,1,OK (>=90%),day,30,30,30
BLBT,2024-08-30,2024,8,30,0,1,OK (>=90%),airTemp_Avg,22.9,16.6,29.4
BLBT,2024-08-30,2024,8,30,0,1,OK (>=90%),rh,51,30.9,71
BLBT,2024-08-30,2024,8,30,0,1,OK (>=90%),parDen_Avg,619.1,0,1978.3
